user_id,age,gender,language,login_time,character,c_type,mode,ranking
446,20,Female,Malagasy,252,Torbjorn,Tank,Quick,1824
447,32,Male,Irish,217,Soldier,Tank,Ranked,2148
448,29,Male,Spanish,406,Junkrat,Damage,3VS3,2556
449,31,Male,Greek,298,Mei,Healer,Solo,1639
450,27,Male,Albanian,1247,Genji,Damage,Solo,2138
451,22,Male,Swedish,943,D.Va,Tank,Solo,1737
452,27,Male,Ukrainian,987,Symmetra,Tank,Mayhem,1357
453,33,Female,Macedonian,992,Zarya,Damage,Ranked,1109
454,21,Male,Catalan,762,Lucio,Healer,Quick,1616
455,19,Female,Chinese,278,Reinhardt,Healer,Mayhem,2058
456,18,Male,Macedonian,1270,Lucio,Healer,Ranked,1692
457,19,Male,Maltese,433,Zarya,Healer,3VS3,1195
458,22,Male,Irish,230,Zarya,Damage,Quick,1345
459,34,Male,Macedonian,1134,Roadhog,Damage,Ranked,1824
460,16,Male,English,843,Brigitte,Damage,Solo,1254
461,20,Male,Catalan,848,Zarya,Healer,CTF,2011
462,34,Other,Ganda,556,Echo,Damage,Solo,2513
463,32,Other,French,196,Zarya,Tank,Mayhem,1234
464,25,Male,Polish,1411,Junkrat,Damage,3VS3,1929
465,18,Male,Maltese,118,McCree,Damage,Mayhem,2000
466,29,Male,Latvian,1334,Moira,Tank,3VS3,1010
467,21,Male,Maltese,838,Roadhog,Damage,3VS3,1444
468,38,Male,Marshallese,284,Hanzo,Tank,Solo,839
469,25,Male,Marshallese,31,D.Va,Damage,CTF,2483
470,25,Other,Belarusian,493,Winston,Tank,Mayhem,2411
471,36,Female,French,690,Wrecking,Damage,3VS3,2772
472,24,Other,Irish,113,Zarya,Tank,Quick,1645
473,34,Male,Japanese,1092,Mei,Damage,3VS3,1108
474,22,Male,Portuguese,1078,D.Va,Healer,3VS3,1943
475,26,Male,Afrikaans,227,D.Va,Healer,CTF,1410
476,19,Male,Portuguese,1121,Lucio,Healer,Quick,1792
477,30,Male,Swedish,217,Zarya,Damage,CTF,2015
478,29,Male,Italian,1066,Bastion,Tank,Mayhem,1147
479,28,Female,Yoruba,665,McCree,Healer,Solo,1796
480,31,Female,Mongolian,982,Ashe,Tank,Solo,1568
481,26,Male,Ukrainian,857,Zenyatta,Healer,3VS3,1983
482,26,Male,Ganda,391,Echo,Healer,Mayhem,1572
483,21,Male,Norwegian,1370,Echo,Damage,Quick,2309
484,27,Male,Mongolian,1299,Soldier,Healer,Ranked,2252
485,31,Male,Romanian,470,Symmetra,Damage,Quick,2367
486,29,Male,Indonesian,7,Sombra,Healer,Solo,1594
487,21,Male,Italian,127,Reaper,Healer,Mayhem,866
488,26,Female,Hungarian,1211,Pharah,Damage,Mayhem,1091
489,17,Male,Macedonian,682,Reinhardt,Damage,Mayhem,1679
490,30,Male,Thai,41,Ashe,Healer,Solo,1414
491,26,Female,Macedonian,1185,Ana,Tank,CTF,1582
492,23,Male,Japanese,382,Zenyatta,Healer,CTF,1854
493,34,Male,Russian,1038,Sigma,Damage,Quick,1874
494,34,Male,Latvian,411,Reinhardt,Tank,Solo,1231
495,23,Female,Estonian,970,Winston,Tank,3VS3,1633
496,14,Female,Icelandic,256,Reaper,Tank,Ranked,1041
497,16,Male,Belarusian,737,Soldier,Damage,Ranked,1430
498,32,Male,Japanese,372,Ana,Damage,Mayhem,1991
499,34,Male,Macedonian,162,Hanzo,Damage,3VS3,1347
500,42,Male,Swedish,422,Torbjorn,Damage,Quick,2389
501,18,Male,Spanish,1256,Widowmaker,Healer,Ranked,2115
502,34,Male,Irish,625,Pharah,Damage,CTF,1463
503,18,Male,Finnish,1431,Mei,Healer,Solo,1583
504,27,Male,Korean,866,Zarya,Damage,Mayhem,1520
505,27,Female,Romanian,1006,Tracer,Tank,3VS3,2366
506,27,Female,Latvian,67,Reinhardt,Damage,CTF,1947
507,26,Male,English,1136,D.Va,Healer,CTF,1760
508,27,Male,Marshallese,40,Zarya,Tank,Ranked,1570
509,23,Male,Icelandic,848,Zenyatta,Damage,Ranked,586
510,32,Male,Slovenian,576,Sombra,Damage,CTF,2085
511,24,Other,Croatian,681,Ashe,Healer,Quick,1752
512,33,Other,Spanish,1283,Orisa,Healer,Solo,1969
513,22,Other,Latvian,324,Ana,Healer,Ranked,2208
514,25,Female,Russian,1031,Winston,Tank,Ranked,1936
515,29,Male,Danish,1222,Genji,Damage,3VS3,1040
516,17,Male,Indonesian,606,Hanzo,Tank,Mayhem,3020
517,17,Male,Hindi,75,Junkrat,Healer,Solo,2160
518,35,Male,Mongolian,15,Winston,Damage,Quick,1431
519,33,Other,Korean,908,Baptiste,Tank,Solo,1826
520,18,Male,Swedish,1140,Doomfist,Damage,Ranked,1285
521,27,Female,Portuguese,172,Bastion,Healer,Quick,1660
522,30,Female,Finnish,386,McCree,Tank,3VS3,1771
523,32,Male,German,11,Brigitte,Tank,Solo,1958
524,32,Male,Ukrainian,946,Brigitte,Tank,Mayhem,1263
525,29,Female,Chinese,218,Soldier,Tank,Mayhem,1805
526,32,Male,German,715,Torbjorn,Tank,CTF,1518
527,13,Female,Norwegian,1064,Soldier,Damage,Ranked,1774
528,23,Male,Yoruba,696,Zarya,Healer,3VS3,1107
529,23,Female,Portuguese,637,Symmetra,Damage,Solo,2004
530,17,Male,Ukrainian,586,Zarya,Damage,3VS3,1474
531,33,Male,Estonian,462,Symmetra,Damage,CTF,2051
532,21,Other,Swedish,1152,Bastion,Damage,CTF,2624
533,30,Male,Arabic,926,Reinhardt,Damage,Quick,1868
534,30,Male,Vietnamese,1282,Echo,Tank,Quick,1468
535,22,Female,Dutch,633,Widowmaker,Healer,Mayhem,1559
536,38,Male,Chinese,417,Roadhog,Tank,Solo,2010
537,24,Male,Latvian,408,Sombra,Healer,Mayhem,2030
538,30,Male,Icelandic,180,Moira,Damage,Solo,1021
539,19,Male,Korean,256,Reinhardt,Tank,3VS3,1450
540,23,Other,Estonian,48,Brigitte,Damage,CTF,2006
541,28,Male,Danish,430,Ashe,Healer,Solo,1397
542,24,Male,Chinese,1182,Ana,Damage,Quick,2089
543,24,Male,Dutch,600,Sombra,Damage,Quick,1541
544,11,Male,Malagasy,90,Brigitte,Tank,3VS3,1935
545,24,Female,Ganda,229,Lucio,Healer,CTF,705
546,23,Male,Latvian,1200,Echo,Healer,3VS3,1887
547,20,Male,Chinese,896,Bastion,Healer,Ranked,1275
548,27,Male,Irish,386,Mei,Damage,3VS3,1930
549,16,Male,Portuguese,838,Zarya,Tank,Ranked,1806
550,35,Male,Vietnamese,1037,Baptiste,Tank,Quick,2623
551,13,Male,Latvian,1361,Lucio,Healer,3VS3,894
552,26,Male,Slovenian,878,Baptiste,Healer,CTF,1888
553,31,Other,Armenian,949,McCree,Healer,3VS3,2238
554,16,Other,Spanish,55,Reaper,Healer,3VS3,2408
555,23,Other,Danish,1099,Lucio,Healer,Solo,1498
556,21,Male,Polish,490,Widowmaker,Damage,Quick,1744
557,32,Male,Macedonian,291,Sigma,Damage,3VS3,1825
558,25,Male,Slovenian,605,Reinhardt,Damage,Quick,1390
559,23,Male,Belarusian,523,Reaper,Damage,3VS3,2365
560,18,Male,Hindi,887,Winston,Healer,Solo,2143
561,33,Male,Bosnian,288,Junkrat,Tank,CTF,546
562,33,Male,Croatian,249,Genji,Damage,Ranked,1912
563,31,Male,Latvian,270,Echo,Healer,Ranked,2368
564,32,Male,Marshallese,238,Winston,Damage,3VS3,1557
565,12,Male,Serbian,55,Doomfist,Damage,Mayhem,1713
566,28,Female,Korean,943,Pharah,Damage,Solo,2083
567,27,Male,Irish,1111,Genji,Tank,Mayhem,1800
568,29,Female,Romanian,869,Tracer,Healer,Quick,1299
569,35,Male,Estonian,443,Tracer,Healer,Mayhem,1325
570,34,Female,German,1262,Junkrat,Tank,CTF,1395
571,16,Male,Mongolian,233,Zenyatta,Healer,Mayhem,2055
572,27,Male,Danish,317,Brigitte,Tank,CTF,1139
573,36,Male,Portuguese,121,Genji,Healer,Quick,2121
574,21,Female,Greek,816,Ana,Tank,3VS3,1697
575,27,Male,Hindi,522,Ashe,Healer,Ranked,1783
576,36,Female,Afrikaans,616,D.Va,Damage,3VS3,2148
577,23,Male,Indonesian,24,McCree,Healer,Quick,1809
578,17,Male,Dutch,1412,Zenyatta,Healer,Ranked,2167
579,26,Male,Icelandic,386,Hanzo,Damage,CTF,1906
580,33,Female,Vietnamese,1229,Doomfist,Damage,Solo,1693
581,15,Male,Marshallese,100,D.Va,Damage,Solo,2379
582,27,Male,Catalan,564,Ashe,Healer,3VS3,1434
583,33,Female,Japanese,1317,Ashe,Healer,Ranked,1148
584,34,Other,Italian,570,Echo,Damage,Quick,1118
585,20,Male,Ukrainian,674,Mercy,Damage,Ranked,2026
586,26,Male,Norwegian,729,Symmetra,Damage,CTF,943
587,14,Male,Ganda,821,Pharah,Tank,Quick,2020
588,33,Male,Macedonian,1286,Brigitte,Tank,Ranked,1712
589,30,Male,Swedish,524,Doomfist,Healer,3VS3,1967
590,25,Male,Irish,1061,Lucio,Tank,Ranked,1224
591,31,Other,Ukrainian,556,McCree,Tank,Mayhem,2024
592,32,Male,Catalan,510,Soldier,Healer,Solo,1874
593,15,Male,Arabic,584,Zarya,Tank,CTF,1654
594,25,Other,Arabic,307,Genji,Healer,Solo,1593
595,29,Male,French,571,Widowmaker,Damage,Ranked,2074
596,23,Female,Korean,663,Pharah,Tank,Quick,1414
597,14,Other,Serbian,736,Brigitte,Healer,3VS3,1399
598,38,Male,Malagasy,216,Genji,Tank,CTF,452
599,32,Female,Danish,1085,Soldier,Tank,3VS3,1501
600,41,Male,Japanese,985,Mercy,Healer,Solo,2556
601,27,Male,Hungarian,849,Bastion,Healer,Quick,1088
602,33,Female,Spanish,351,Bastion,Damage,Mayhem,1642
603,26,Male,Norwegian,1208,Hanzo,Damage,3VS3,2012
604,23,Male,Bulgarian,685,Pharah,Healer,Quick,1329
605,30,Male,Russian,126,Baptiste,Damage,Quick,3185
606,23,Male,Russian,385,Echo,Healer,Ranked,1658
607,30,Male,Yoruba,193,Bastion,Tank,Ranked,1694
608,27,Male,Japanese,339,Doomfist,Healer,CTF,1213
609,32,Male,Lithuanian,417,Mercy,Damage,Solo,2707
610,32,Other,Romanian,353,Wrecking,Damage,Ranked,1275
611,32,Female,Hindi,828,Genji,Tank,Solo,1205
612,28,Male,Catalan,535,Genji,Damage,Quick,1638
613,26,Male,Afrikaans,1204,Ana,Tank,CTF,1299
614,33,Male,Korean,986,Genji,Damage,Ranked,2151
615,25,Female,Romanian,850,Genji,Healer,3VS3,2031
616,32,Female,Albanian,163,Pharah,Tank,Mayhem,1181
617,27,Female,Armenian,838,Ashe,Damage,3VS3,1408
618,38,Male,Bosnian,982,Soldier,Damage,CTF,2040
619,20,Male,Polish,777,Hanzo,Damage,Quick,1137
620,34,Male,Albanian,912,Sombra,Tank,Quick,2125
621,18,Male,Spanish,807,Ashe,Tank,Solo,1081
622,29,Male,Yoruba,1286,Sombra,Healer,Ranked,925
623,21,Female,Albanian,294,D.Va,Damage,Ranked,2207
624,23,Male,Latvian,48,Zarya,Damage,CTF,2028
625,33,Male,Hungarian,815,Brigitte,Healer,Solo,1178
626,34,Male,Turkish,42,Brigitte,Tank,3VS3,1430
627,29,Male,Turkish,965,Baptiste,Damage,Quick,2337
628,29,Male,English,1233,D.Va,Tank,Quick,1191
629,15,Female,Swedish,1386,Junkrat,Tank,Ranked,1175
630,30,Female,Marshallese,44,Orisa,Healer,Mayhem,1297
631,32,Female,Arabic,281,Genji,Healer,Solo,2906
632,25,Other,Bosnian,473,Soldier,Tank,3VS3,1869
633,27,Male,Russian,486,Reinhardt,Damage,Quick,1112
634,20,Male,Marshallese,480,Wrecking,Healer,Mayhem,2259
635,36,Male,Lithuanian,138,Widowmaker,Damage,3VS3,1103
636,23,Male,Latvian,409,D.Va,Damage,Quick,2393
637,22,Female,Spanish,782,Winston,Healer,Mayhem,2039
638,28,Male,Arabic,350,Ana,Healer,Solo,1411
639,31,Male,Dutch,1157,Symmetra,Damage,CTF,1660
640,30,Male,Romanian,1267,Winston,Tank,Quick,1707
641,12,Female,Polish,450,Junkrat,Tank,CTF,1963
642,26,Female,Catalan,980,Soldier,Tank,Solo,874
643,23,Male,Danish,384,Winston,Healer,CTF,1252
644,29,Male,Kuanyama,1204,Moira,Damage,Ranked,1679
645,29,Female,Dutch,1421,Moira,Tank,Ranked,1678
646,23,Male,Maltese,834,Reaper,Tank,Solo,897
647,27,Male,Japanese,75,Bastion,Damage,Quick,1227
648,33,Male,Macedonian,223,Orisa,Healer,Solo,1995
649,35,Other,French,45,Reinhardt,Healer,Quick,1749
650,25,Male,Bulgarian,4,D.Va,Healer,Ranked,2383
651,32,Female,Afrikaans,1014,Reaper,Healer,Quick,1977
652,38,Other,Estonian,506,Lucio,Healer,3VS3,2051
653,21,Male,Macedonian,441,Junkrat,Healer,CTF,1153
654,38,Male,Malagasy,211,Wrecking,Healer,Solo,1551
655,32,Female,Vietnamese,1020,Soldier,Damage,Ranked,2269
656,30,Female,Polish,939,Reinhardt,Tank,Mayhem,1061
657,36,Male,Macedonian,1438,Winston,Healer,3VS3,1048
658,34,Male,Swedish,716,Baptiste,Tank,CTF,1886
659,28,Female,Marshallese,861,McCree,Healer,Ranked,2009
660,35,Male,Lithuanian,928,Genji,Damage,CTF,1898
661,32,Male,Russian,1291,Roadhog,Damage,CTF,997
662,24,Male,Serbian,506,Torbjorn,Healer,Ranked,2473
663,29,Male,Afrikaans,1322,Hanzo,Healer,3VS3,967
664,31,Female,Kuanyama,1334,Mercy,Tank,Mayhem,2358
665,31,Male,Kuanyama,75,Ana,Tank,Mayhem,1412
666,31,Male,Albanian,462,Doomfist,Tank,CTF,1503
667,32,Male,Belarusian,1321,Torbjorn,Damage,Quick,1401
668,26,Female,Indonesian,1100,D.Va,Damage,3VS3,1164
669,40,Other,Ukrainian,841,Soldier,Healer,3VS3,1405
670,25,Male,Maltese,63,Sigma,Healer,CTF,1790
671,23,Female,French,507,Lucio,Healer,Quick,1210
672,18,Male,Finnish,720,Sombra,Healer,3VS3,1333
673,30,Male,Afrikaans,1162,Moira,Healer,Quick,1075
674,28,Male,Estonian,1363,Mei,Damage,Solo,2241
675,29,Male,Arabic,255,Reinhardt,Healer,CTF,1115
676,28,Male,Czech,878,Reinhardt,Healer,3VS3,1300
677,28,Male,Romanian,1152,Moira,Healer,Solo,1505
678,38,Male,Thai,1166,Tracer,Healer,Ranked,829
679,23,Male,Dutch,7,Echo,Tank,CTF,1865
680,28,Male,Danish,1052,Hanzo,Damage,3VS3,1780
681,27,Male,Ukrainian,62,Lucio,Healer,Quick,2266
682,24,Female,Czech,785,D.Va,Healer,Ranked,1689
683,32,Other,Russian,108,Bastion,Tank,Ranked,1531
684,29,Male,Swedish,565,Sombra,Healer,Quick,1908
685,21,Male,French,516,Orisa,Damage,3VS3,1467
686,29,Male,Vietnamese,981,Echo,Tank,Quick,2560
687,32,Male,Polish,415,Reinhardt,Healer,CTF,2150
688,22,Male,Mongolian,97,Moira,Healer,Quick,1797
689,23,Female,Armenian,760,Genji,Damage,Quick,2459
690,24,Male,Croatian,64,Winston,Damage,Solo,1699
691,32,Female,Albanian,993,Orisa,Healer,3VS3,1047
692,31,Male,Mongolian,1088,Lucio,Damage,Quick,1039
693,29,Male,Latvian,346,Junkrat,Healer,CTF,1641
694,26,Male,Russian,194,Reinhardt,Tank,Quick,1160
695,25,Male,Norwegian,1002,Soldier,Tank,Ranked,1098
696,23,Male,Korean,2,Moira,Damage,3VS3,2349
697,23,Female,Polish,728,Lucio,Healer,Quick,1875
698,30,Male,Croatian,1348,Reaper,Healer,Quick,1933
699,19,Male,Danish,1361,Tracer,Healer,CTF,2384
700,26,Male,Hebrew,1069,Hanzo,Healer,Quick,1620
701,32,Other,Estonian,1023,Moira,Healer,Quick,830
702,32,Female,Arabic,32,Bastion,Healer,3VS3,1689
703,23,Male,German,640,Genji,Healer,CTF,1625
704,23,Female,Irish,890,Hanzo,Tank,Ranked,1180
705,33,Male,Turkish,420,Baptiste,Healer,Quick,1072
706,30,Male,Chinese,827,Echo,Healer,Quick,1353
707,24,Male,Catalan,649,Mercy,Tank,3VS3,1146
708,21,Female,Dutch,612,Sombra,Healer,Solo,685
709,36,Male,Lithuanian,1091,Moira,Damage,Mayhem,1851
710,27,Male,Thai,885,Reaper,Damage,Ranked,2373
711,26,Male,Dutch,247,Hanzo,Damage,Ranked,1212
712,14,Female,Vietnamese,124,Roadhog,Healer,3VS3,2490
713,26,Male,Marshallese,1219,Winston,Damage,3VS3,1945
714,27,Male,Armenian,1313,Ashe,Damage,Quick,1326
715,26,Female,Kuanyama,1210,Moira,Healer,Mayhem,905
716,19,Male,Arabic,163,Baptiste,Healer,CTF,1232
717,23,Male,Afrikaans,261,Wrecking,Damage,CTF,2428
718,30,Female,Maltese,480,Baptiste,Tank,Solo,2049
719,25,Male,Greek,199,Ana,Tank,CTF,1696
720,28,Male,Korean,787,Zenyatta,Healer,3VS3,1967
721,18,Male,Mongolian,1068,Roadhog,Tank,Ranked,1581
722,38,Male,Chinese,311,Pharah,Healer,Ranked,2223
723,21,Male,Albanian,251,Tracer,Tank,CTF,1684
724,20,Male,Norwegian,697,Orisa,Damage,Solo,2034
725,27,Male,Marshallese,698,Ashe,Damage,Mayhem,2359
726,34,Male,Ganda,1011,Junkrat,Tank,3VS3,2184
727,26,Male,English,567,Torbjorn,Healer,Solo,2073
728,29,Male,Latvian,748,Ashe,Healer,Solo,1581
729,32,Male,Hungarian,675,Pharah,Tank,Ranked,2193
730,30,Male,Greek,1005,Hanzo,Tank,3VS3,1811
731,19,Female,Indonesian,353,Tracer,Tank,Ranked,2230
732,21,Female,Bosnian,644,Symmetra,Tank,Quick,822
733,24,Other,Ganda,483,Torbjorn,Damage,CTF,2613
734,35,Male,Slovenian,1205,Symmetra,Tank,Quick,2108
735,28,Male,Maltese,1284,Torbjorn,Healer,Ranked,900
736,20,Male,Mongolian,984,Ana,Tank,CTF,1763
737,24,Male,Hebrew,551,Mercy,Tank,Mayhem,1289
738,25,Male,Swedish,1302,Tracer,Tank,Mayhem,2377
739,28,Male,Hebrew,1115,Mercy,Tank,3VS3,1395
740,28,Male,Bulgarian,904,Widowmaker,Damage,Ranked,1821
741,28,Female,German,1040,Sigma,Healer,3VS3,1312
742,31,Female,Italian,55,Hanzo,Healer,Quick,2016
743,29,Male,Afrikaans,1403,Tracer,Tank,Quick,2654
744,25,Male,Bosnian,700,Wrecking,Healer,Solo,2940
745,28,Male,Portuguese,138,Winston,Healer,CTF,2183
746,30,Other,Chinese,51,Lucio,Tank,Quick,2568
747,31,Male,Romanian,281,Lucio,Healer,Ranked,1743
748,29,Other,Latvian,579,Soldier,Tank,CTF,2335
749,22,Male,Albanian,178,Reinhardt,Healer,Mayhem,488
750,21,Male,Czech,449,Widowmaker,Tank,Solo,2182
751,19,Male,Vietnamese,794,Widowmaker,Tank,3VS3,1384
752,30,Male,Italian,908,Roadhog,Damage,3VS3,1676
753,24,Male,Maltese,1283,D.Va,Tank,CTF,2207
754,23,Male,Indonesian,1256,Junkrat,Tank,3VS3,1200
755,19,Male,Yoruba,1223,Moira,Damage,Mayhem,2777
756,36,Female,Greek,421,Hanzo,Damage,CTF,1720
757,25,Male,Japanese,806,D.Va,Healer,Ranked,2388
758,22,Male,English,1254,Widowmaker,Damage,3VS3,2112
759,19,Male,Swedish,467,Symmetra,Tank,Mayhem,1778
760,27,Female,Spanish,1432,Symmetra,Healer,Ranked,2057
761,31,Female,Russian,93,Genji,Damage,Solo,1252
762,30,Male,Thai,781,Echo,Damage,Solo,1297
763,24,Female,Catalan,156,Baptiste,Tank,Ranked,1968
764,17,Male,English,866,Genji,Healer,Ranked,1784
765,22,Male,Russian,115,Symmetra,Damage,Ranked,2403
766,20,Female,Dutch,1392,Baptiste,Damage,Solo,2685
767,34,Male,Korean,132,Torbjorn,Healer,Ranked,1921
768,25,Male,Danish,490,Widowmaker,Tank,Quick,1316
769,21,Male,Portuguese,318,Pharah,Damage,Ranked,1605
770,21,Male,Korean,751,D.Va,Healer,Quick,1974
771,22,Female,Latvian,655,Echo,Damage,3VS3,2271
772,28,Male,Greek,318,Pharah,Healer,3VS3,1117
773,25,Male,Greek,523,McCree,Damage,3VS3,2256
774,16,Male,Estonian,415,Moira,Damage,Solo,2148
775,21,Male,Romanian,497,Reaper,Tank,Solo,1541
776,29,Male,Czech,129,Junkrat,Damage,3VS3,1681
777,32,Other,Romanian,786,Mercy,Damage,3VS3,2596
778,26,Male,Latvian,1036,Zenyatta,Damage,Mayhem,1017
779,34,Male,Irish,1265,Symmetra,Healer,3VS3,1292
780,33,Male,Marshallese,811,Hanzo,Tank,Quick,1379
781,28,Female,Spanish,1297,Junkrat,Healer,Ranked,2291
782,21,Male,Estonian,808,Reaper,Healer,Quick,1025
783,30,Male,Marshallese,554,Zenyatta,Healer,Mayhem,1554
784,29,Male,Hebrew,197,Zarya,Tank,Quick,2308
785,36,Male,Latvian,494,Doomfist,Damage,Solo,1941
786,22,Female,Greek,837,Ashe,Damage,3VS3,1767
787,26,Male,Serbian,323,Moira,Healer,3VS3,1186
788,25,Female,Marshallese,51,Tracer,Healer,Solo,1149
789,34,Male,Latvian,1018,Genji,Healer,Mayhem,2429
790,29,Male,Vietnamese,340,Baptiste,Tank,CTF,1208
791,28,Other,Hindi,700,Tracer,Tank,3VS3,1852
792,29,Male,Marshallese,812,Roadhog,Damage,Ranked,1955
793,29,Male,Bosnian,333,Doomfist,Tank,CTF,1611
794,31,Male,English,1360,Widowmaker,Tank,Ranked,1619
795,21,Female,Malagasy,1325,Soldier,Tank,Solo,2822
796,18,Female,Marshallese,138,Echo,Tank,CTF,2176
797,27,Male,Thai,890,Echo,Damage,3VS3,2129
798,25,Male,Serbian,689,Junkrat,Tank,CTF,1430
799,28,Male,Icelandic,43,Bastion,Tank,Ranked,1966
800,17,Male,Greek,1375,Brigitte,Healer,Quick,2101
801,27,Male,Armenian,507,Doomfist,Tank,CTF,1702
802,25,Male,Arabic,967,Roadhog,Tank,Ranked,1348
803,27,Other,Slovenian,1234,McCree,Tank,CTF,2387
804,22,Other,German,1060,Mercy,Damage,Ranked,1478
805,22,Female,Latvian,344,Winston,Healer,3VS3,2730
806,17,Female,Maltese,1099,Echo,Tank,Quick,1665
807,39,Male,Afrikaans,291,Sigma,Healer,Ranked,1869
808,18,Male,Finnish,361,Torbjorn,Healer,Quick,1447
809,30,Male,Chinese,516,Baptiste,Healer,CTF,2096
810,28,Male,Slovenian,96,Pharah,Damage,Solo,953
811,26,Male,Hebrew,926,Widowmaker,Tank,Solo,2034
812,31,Male,French,1431,Ana,Damage,Quick,3179
813,28,Male,Vietnamese,1301,D.Va,Damage,3VS3,1408
814,25,Male,Mongolian,630,Bastion,Tank,3VS3,1597
815,18,Male,Yoruba,1366,Widowmaker,Damage,Solo,1536
816,21,Male,Bosnian,287,Ana,Tank,Solo,2082
817,35,Male,Bosnian,1361,Soldier,Damage,Quick,2238
818,26,Male,Turkish,438,Tracer,Healer,Mayhem,1488
819,35,Male,Irish,174,Winston,Tank,CTF,1824
820,25,Male,Finnish,461,Tracer,Damage,Mayhem,1962
821,29,Male,Ganda,956,Hanzo,Tank,Ranked,988
822,31,Male,Latvian,123,Tracer,Healer,CTF,1521
823,23,Female,Armenian,1308,Torbjorn,Damage,Ranked,1341
824,29,Male,Arabic,743,Bastion,Tank,3VS3,2581
825,36,Male,Belarusian,248,Tracer,Tank,Solo,2319
826,22,Male,Romanian,102,Bastion,Damage,Ranked,1485
827,20,Female,Latvian,249,McCree,Damage,Ranked,1789
828,21,Male,Chinese,503,Wrecking,Tank,Ranked,1912
829,29,Male,Lithuanian,1173,Moira,Damage,3VS3,1731
830,23,Other,Icelandic,959,Torbjorn,Tank,Solo,1386
831,23,Male,Croatian,148,Roadhog,Tank,Quick,1203
832,17,Male,Bosnian,776,Winston,Damage,Ranked,2002
833,21,Other,Hindi,1154,Junkrat,Tank,Ranked,1133
834,17,Male,Danish,1414,Junkrat,Healer,Ranked,2014
835,26,Female,Ganda,696,Echo,Tank,3VS3,2018
836,32,Male,Vietnamese,576,Reaper,Healer,Quick,2499
837,27,Male,Polish,317,Torbjorn,Healer,Solo,1571
838,21,Male,Armenian,658,Brigitte,Damage,Mayhem,1700
839,28,Other,Slovenian,226,Wrecking,Tank,CTF,1626
840,30,Male,Icelandic,724,Sigma,Tank,CTF,1360
841,24,Male,Albanian,178,Sigma,Damage,CTF,1299
842,25,Other,Portuguese,1174,Baptiste,Damage,Solo,1935
843,30,Female,Portuguese,1154,Lucio,Tank,Solo,963
844,24,Male,Thai,1217,Soldier,Damage,Solo,1748
845,20,Other,Swedish,316,Zarya,Tank,Ranked,1367
846,24,Female,Malagasy,299,Pharah,Tank,Mayhem,1204
847,29,Male,Norwegian,973,Ashe,Damage,Solo,2242
848,30,Male,Danish,985,Junkrat,Damage,CTF,1407
849,27,Male,Marshallese,368,Symmetra,Damage,Quick,2465
850,19,Male,Korean,1010,Sigma,Healer,CTF,527
851,27,Other,Greek,1155,Widowmaker,Damage,Quick,988
852,26,Female,Portuguese,279,Mei,Healer,Ranked,1601
853,24,Male,Afrikaans,96,Torbjorn,Healer,CTF,1895
854,28,Male,Lithuanian,41,Echo,Healer,Solo,2457
855,20,Female,Chinese,843,Tracer,Damage,CTF,2393
856,25,Other,Turkish,382,Wrecking,Healer,Mayhem,2521
857,32,Male,Portuguese,207,Moira,Damage,3VS3,1516
858,27,Male,Turkish,634,Brigitte,Healer,Ranked,2063
859,27,Male,Indonesian,685,Zenyatta,Tank,Solo,1808
860,20,Other,Kuanyama,929,McCree,Tank,Quick,1584
861,31,Male,Irish,1302,Moira,Damage,3VS3,1214
862,31,Male,Indonesian,1073,Junkrat,Tank,Mayhem,1834
863,16,Male,Greek,1091,Wrecking,Damage,Mayhem,2622
864,20,Female,Arabic,781,Lucio,Damage,Mayhem,1477
865,21,Male,Ukrainian,820,Reaper,Healer,Solo,2411
866,27,Female,Malagasy,995,Winston,Healer,Ranked,1879
867,24,Female,Swedish,1013,Bastion,Healer,Solo,399
868,22,Female,German,125,McCree,Damage,Quick,1963
869,18,Male,Romanian,278,Baptiste,Healer,Quick,2238
870,38,Male,Indonesian,270,Genji,Damage,Quick,2189
871,31,Other,Macedonian,224,Pharah,Tank,3VS3,2121
872,20,Female,Catalan,1297,Widowmaker,Healer,Mayhem,1194
873,18,Male,Belarusian,1279,Winston,Tank,Solo,1615
874,26,Male,Malagasy,429,Reaper,Tank,Solo,1764
875,25,Male,Indonesian,1253,Doomfist,Healer,3VS3,2515
876,37,Male,Arabic,1157,Genji,Damage,CTF,2071
877,26,Male,Yoruba,793,Doomfist,Damage,Solo,883
878,31,Male,Serbian,790,Tracer,Healer,Ranked,1533
879,26,Male,Finnish,412,Doomfist,Damage,Mayhem,2370
880,29,Male,Swedish,1269,Genji,Tank,Mayhem,2030
881,26,Male,Ganda,1109,Ana,Healer,Solo,1526
882,16,Male,Macedonian,1373,Orisa,Damage,Ranked,1087
883,39,Other,Spanish,1024,Winston,Tank,Quick,2602
884,30,Male,Bosnian,708,Mercy,Damage,CTF,1342
885,16,Female,English,596,Winston,Damage,Ranked,2760
886,28,Male,Japanese,532,Symmetra,Damage,Quick,2307
887,35,Male,Romanian,1223,Widowmaker,Healer,Mayhem,1894
888,25,Male,Thai,854,Genji,Tank,3VS3,384
889,25,Male,Japanese,1318,Genji,Healer,CTF,1623
890,25,Other,Albanian,734,D.Va,Damage,Quick,1896
891,35,Male,Arabic,980,Ana,Tank,Ranked,1577
892,22,Other,Portuguese,664,Orisa,Tank,Quick,1014
